clean_text,label
جستن بيبر قحبتي,1
_ انا عاوزه احرق اماني_الخياط بالغاز,0
تعرف علي اهم ميزات هاتف_جوجل الجديد Pixel,1
صالح_ذياب_المطيريخابت فينا اشياء كنا نتمناها تجلس فينا عمرXKy,1
اغنيه بيونسيه ليسن مب راضيه تطلع من راسي جي فجاه قمت اغنيها وبلعومي عورني من الصوت الخايس اسف بيونسيه,0
RT باراك اوباما في صور لم تروها من قبل,1
RT كعبه ملالي ايراناضطروا لعمل تخفيضات علي الطواف والسعي لجلب السياحه المجوسيه اسع وطف شوطين والباقي علينا الجزائر تونس,1
الفيفا لن يتم سحب المونديال من روسيا او قطر,1
حد يجيبلي ميزه واحده استفادها جيفارا من نضاله ضد الطغيان غير ان صوره بقت علي نص فانلات البلد القدر,0
الملوك والامراء مايعضوش بعضهم ولايقلوا من قيمه انفسهم سافر بوس راسه والامور حاتصلح انت مش قلت مكن ابيع نفسي ترمب عمره مايزعتهم بوتن ندل,0
حال الرئيس ميشال_عون يقولالي نطر سنتين ونص كرمال الرئاسه وما تراجع بينطر كم يوم زياده كرمال الحكومه,1
في الواقع اسرائيل و الولايات_المتحده وحدهما من يسيطران علي المنطقه بكاملها,1
عمامي وخوالي اهل الفزعات مئات الاف من اخوتكم وابناء عمومتكم تحت الخيام,0
يتساقط في هذه الاثناء نفناف من الثلوج في معاصر الشوف جبل_لبنان متر,1
لطالما اردت وضع قلبي تحت ليله مطرهاردت ان يتبلان يغرقان يعود جديد,1
اثار متفجرات في رفاه ضحايا طائره مصر لطيران Egypt مصر,1
انتي بوكيمون عادي اصطادتك,0
لن تعيدونا الي الظلام بالاحضان نبني ليبيا رغم المفخات و الانفجارات,2
RT فراس ابو هلال يكتب ل عربي كيف يمكن ان ترد السعوديه رابط الموقع الجديد,1
رغم الاف الصور التي توثق الاف الجرائم المنهجه بحق الشعب السوري والانسانيه جمعاء لم يتحرك المجتمع الدولي الا,0
الجيش خائن الجيش يشوه الرموز الاسلاميه يسقط_حكم_العسر,0
دوله القانون القضاء_الشامخ اوبه سجن متهما ما بين الي عاما بتهمهالتظاهر وقطع الطريقبالمنيا مصر الثوره,1
الشاباك الاسرائيلي حذرنا الجيش من شح المعلومات حول كتائب القسام الجناح المسلح لحركه حماس قبيل حرب بثلاثه اشهرطيف_نت,1
شهر_محرم عباس واقاسماه العراق EHS عاشوراء ياحسينالي_اخويه_العراقي لهذا السب تجد نهود الشيعيات واصل طولها,1
RT ضيوف الابراشي السنه والشيعه الاتنين عار علي الاسلام منتهي الكره لبعض واصوات عاليه وهمجيه الست اتصلت الشيخ كان بيشرشح لها,0
لا ادري من باع الوطن و لكني اعلم ب ان بنغازي من س تدفع الثمن,1
تاكيدا لخبر اعتقال زوجه الارهابي مختار_بلمختار امير تنظيم القاعده بشمال افريقياليبيا LIBYA,2
RT تخفيض علي ساعه ذكيه من هواوي لاجهزه الايفون والاندرويد البائع امازون والشحن المباشر متاحالسعر بعد الخصم,1
مكياج عيون علي طريقه بيونسيه,1
RT افتحها كده بس ارجوكليه افتحها ازاي انتي عبيطه اصلي متاكده ان الي جوه ده بوكيمون مش عقل بتفكر بيه زينا,1
اتمني لو مليش نصيب في حاجه متعديش عليا و مشفهاش ولا كانها موجوده,2
RT الفرق بين ديانه الاسلام وبين ديانه الوثنين الشيعهتختصره هذه الصور من حج المسلمين في مكه وحج الوثنين في كربلاء ht,1
في جولتي اليوم بمدينه بدر اسعدني بشده لقاء المواطنين من عمال المصانع الذين يمثلون قاعده عماليه حقيقيه تسهم بشكل فعال في تنميه الدائره,2
هذه مسرحيه من اعداد وتاليف كيري ابو العكازه الاطرم واخراج لافروف بوتن الخبيث لاباده الشعب السوري الشريف,0
المذيع المحترم بتاع مصر بيقول فيه مظاهرات في شبرا بتهتف بالطول بالعرض حنجيب الاسلام الارض ثم يتسائل ما دخل الدين في صراع سياسي,0
ازمه دفاعيه معقده تضرب برشلونه,0
هاتف Nokia DC يظهر علي AnTuTu بنظام اندرويد,1
احمد رمضان دعم بوتين لاسد يضع الصداقه بين شعبي سوريه و روسيا في خطر,0
المواطن شاهد بالفيديو وصول الهام_شاهين لمهرجان القاهرهالسينمائي مهرجان_القاهره_السينمائيحصري,1
عقول زباله تسئ لرجل كبر اجدادهم فعلا العرب تربيتهم صفر بالعربي,0
لافروف لا يوجد اي عوائق لمن يريد زياره القرم ومستعدون تنظيم اي ظروف لذلكاسال_اكثر,1
افهم روحك جيدافانت اكثر شخص يفهمهاوتعامل مع كل ذكرياتك بحب مهما كانت قاسيهلطيفه_الوغانيمن كتاب اتيكيت الروح,1
فيلم جامد جدي فعلا,1
ابطال الجيش السوري النصر لهم و لقائدهم الزعيم بشار اﻷسد,2
لا عليك استاذ نحن في الجزائر نسميهم ابناء فرنسي و فعلوا فينا مالم تقدر عليه امهم فرنسا,1
RT نظام بشار يسعي لافراغ حلب بضمانات روسيه,1
ايران اضراب لبناني عن الطعام في سجن ايفينلبنان الشرق_الاوسط حقوق_الانسان,1
تقدم بريطانيا مساعدات منقذه لارواح لملاين المتضرين من الصراع في سوريه الوقوف_مع_حلب,1
ميشال عون المسيحي المارون مش بس في لبنان محبوب حتي في العالم العربي يعرفون مواقفه,1
مش كده برضه حيث كده خد دي لحد ما اشوفك علي خيرصباح الفل,1
اوباما وقف الفيتو ضد قانون جاستا مسيسا وهناك عواقب وخيمه لتشريعه الرئيس الامريكي باراك اوباما ان وقف الكو,0
المقام الساميسمو الامير الوالدالشيخ حمد بن خليفه يلقي كلمته في تابين فيديل كاسترو في هافانا قطر Doha الدوحه,1
المهم وربي انه افضل ولد,2
RT خطاب الكراهيه من مشائخ الارهاب انتج اجيال تكره بلا سب ومستعده لموت لا من اجل بناء حضاره بل من اجل تدمير منجزات الاخرين,0
تاتيه باكيا وتعود برحمه منه راضيا انه اله,2
الخطيب هو من كان يتباهي في الجامعه العربيه بمساعده اميركا لهم,0
اقتصادها خربان و حيانها جالسين يشعلوا شموع عشان خاطر جينيس الهام دونيا_خراب الناتو تحدي اندريلي_بوريلي,0
ثلاث طرق لقيام بسوفت وير لهواتف نوكيا التي تعمل بنظام ويندوز فون,1
رامي عياش يقسو علي ابنه ويعترف كنت خبص كثير ET_بالعربي,1
عادل_امام يتسب بمشاجره في عزاء محمود_عبد_العزيزالرابط البديل,1
رماد كاسترو يزور ضريح تشي_غيفارا,1
RT ايران اعتقال الشباب من اهل السنه في المناطق الكرديه الاعتقال القمع,0
عندما قامت فرنسا بجرائمها في الجزاير كانت تقول انها في حرب ضد الارهابين فهل يمكن ان يكون فعل فرنسا يتماشي مع افعل الرؤوس والمجوس,0
_ لا ده نتكاتف فيه رغم اي خلافات او اخطاء حدثت,2
بوتن مشاهد من داخل السلطه الجزيرهلمحه عن كتاب بصوت شذي الحلاق,1
اليمنيه وزيرا نفط ايران و العراق لن يحضرا محادثات اسطنبول,1
اليوم_العالمي_لغه_العربيهمحافظ الخرج يرعي مهرجان_الضادالذي تقيمه لجنه_الخرج_الثقافيهاستقبال_الراعي من الفرق,1
RT اسرائيل تصادر المياه من سكان الضفه الغربيه,1
اخبار صباحيه هبوط البورصه اليومي وتراجع مؤشرها الرئيسي وخسائرالمستثمرين الباهظه بكره تشوفو مصر,0
هجوم مضاد لداعش علي بلدات سوريه قرب الحدود التركيه,0
انصار الحريه والديمقراطيه في اوروبا وضعوا الشجاعه قبل اي شيئ اخر ناد ايطالي ينتظر موقف الانقلاب من عبد الظاهر,0
اذا استمرت القياده المصريه الحاليه في نهجها فسنري تمردا وارهابا في مصر,0
ماذا تستفيد الكويت من اتفاقيه العبور التي وقعتها مع الناتو الخليج_اونلاين,1
RT جوجل تستحوذ علي شركه FameBit منصه الربط بين المعلنين والمؤثرين في اليوتيوب وشبكات التواصل الاجتماعيما اقو الا قاديمت h,1
سيناتورامريكيعلي اوباما الرد علي ايران الحوثين بسرعه وبشكل حاسم ارهاب_ايران,1
RT هنتاي المدرسي والاغتصاب والدياثه الفتاه تغتصب من قبل المتعقب المهوس الحلقه الثانيه مترجم عربيمشاهده مباشره جوجل,1
الاحلام مكن تحق عادل_امامالزعيم,2
سوريابقي نحو الاف بين مسلحين وعائلات ينتظرون الخروج من الاحياء الشرقيه ل حلب,1
عمال مصر هم عماد الوطن تكرار الاعتداء علي العمال يؤكد ان دوله مبارك لم تسقط وان تغيرت الوجوه,0
قاعه بوث معرض_الكويت_الدولي_لكتاب مجموعه_قصيه وشوشه_بحر القاصه خالده الثويني,1
حياتي بتنهار اكتر من اليوم ل قبلوا,0
ميسي يعود لملاعب في مباراه ديبورتيفو لاكورونيا,1
ايه مش باقي غير شويه غجر هيتكلمو رعاه بهايم عمر بلدهم مكملش سنه اصحو ياصل الارهاب في العالم مصر_لن_تركع,0
من جد غوتشي وفندي خطيرين هالموسم,2
خلو ولد عمكم كيري يتوسطيا حثاله اليمن نحن من يقر صنعاء خلاص مصيره وليس مخيره,0
RT ليست منحوته في الرخام او تماثيلانهم اطفال سوريا تحت الركام اين انتم يا رؤساء و ملوك العالم يا من تدعون حقوق الانسان,0
كشفت صحيفه موندو ديبورتيفو الاسبانيه عن رغبه برشلونه في ضم مدافع تشيلسي اندرياس كريستنسن المعار الي فريق,1
في بنت ما حطت غنيه single lady بعرسها وقت بدا ترمي لصديقاتها السينغلزصار زوجها بيونسيه يهديهافطلقت بعد فتره وعملت divorce partyعالموضه,1
برشلونه مهتم بالتعاقد مع موهبه تشيلسي الدفاعيه لا مستقبل مضمون له في ستامفورد بريدج,1
وزير الداخليه كان عصا في يد الاخوان ولا يصح ان يظل في منصبه الساده_المحترمون,0
متي يجي الويكند الجاي,1
RT جوش ايرنست العراق دوله ذات سياده وهذه اراضي ذات سياده والتحالف ضد داعش يعمل هناك بدعوه منهم وسنواصل العمل بالتنسيق مع ال,1
موكب كاسترو الجنائزي يتوقف قرب ضريح جيفارا,1
بس انتي نسيتي نوال الزغبي,1
و وقوفكم مع جبه النصره هل في الجانب الصح من التاريخ,1
ده مش جيل زي ما هيكل كان فاكر ده جيل يناير ورابعه جيل العزه والكرامه والصمود صوره لاسود في الزنزانه,2
جنرال روسي ايران و حزب اله يثرثرون ولايحاربون عرب الخليج مصر عراق لبنان كويت دبي قطر السعوديه عمان,0
كل يوم يزداد ايماني ان ربي حبيبي معي يارب لك الحمد جميع الامور ميسره بكل حب,2
لدينا اكبر رصيد في العالم لاكاذيب الاعلام علي الشاشات والصفحات انتظروا بعد سقوط الانقلاب موسوعه اعلام العار ستكون حديث العالم,0
سيذكر التاريخ ان منذ اعتزال فيرجسون ليفرثور مرشح لفوز بالبريميرليج والبقرز مرشح لفوز بالكاس _الاقدار,1
جوجل لازم تشوف لها حل مع كثره الشاشات في الاندرويد علي الاقل يسون زر لو ضغطت عليهيسويلي layout لكل الشاشات اما كذا الوضع لا يطاق,0
الجزيره عاجل عاجل لافروف الولايات_المتحده سحبت اقتراحها حول حلب وعدت بتقديم مقترحات جديده,1
الم الم الم الم بدائه ان ان ان ان ان اوانه كوت ريتويت بمعني بيت الشعر ده لمتنبي بدون ما تبحث في جوجل,1
لما يكلمني وافتكره هيصالحني والاقيه بيقولي هو انتي ليه غلطانه وبجحه,0
شاهد مواجهات عنيفه بين الجيش_السوري والجماعات المسلحه في الشيخ_سعيد جنوب حلب,1
صباح الخير لحبيبتي وكل ناسي وملاكي,2
كتير ب لبنان عم يقولوا ان الحكومه الجديده ل المستقبل ادارتها ول حزب_اله قرارها,1
اوباما يطمئن القاره العجوز حول الناتو في عهد ترامبالتفاصيل كامله,1
عيد_الام ام صينيه سنه تعتني بابنها سنه المصاب بشل رباعي منذ سنه هو قلب الام مهما تقادمت بها السنون,1
كل يوم عمرو اديب انا عمري ما اشتريت شامبوON_E كل_يوم عمرو_اديب,1
بوب ديلان يقرا نفسه امامنا,1
المحافظ مره واحده طب هو انت محتاج فلوس محتاج رشوه يحرق ميتين امك هو الفساد بيجري في دمك لدرجه دي يا معفن,0
اشكرك,2
RT سفاح القرن ال بشار الاسد قتل الف سوريا بشهاده الام المتحده,1
الذكري الرابعه لاستشهاد الجعبري شهاده قلبت المعادله حماس,1
انا بخير لكني اعيش بطريقه لا تشبهني ابدا,0
ان التفاؤل هو الايمان الذي يقود الي النجاح ولا شيء يمكن تحقيقه بدون الامل و الثقه هيلن كيلر ريال_مدريد,2
لمن يعتقد ان صداقتي بجون ستيوارت اليهودي تهمهشوفوا حلقاتهاجم منع الماذن في سويسراومنع مسجد منهاتن وهاجم اسرائيل في الي بتعمله في غزه,0
مراسل ملحق الجيش_السوري وحلفاؤه يستانفون عملياتهم في حلب ويدخلون حي كرم_الطراب,1
مستمتع باداره حوار الشباب المصري مع مجموعه الحكماء في دار الاوبرا,2
سن واداب المطر,1
واضح من كلام الناس ان مدرب الارجنتين بوذا اسوا من تاتا مارتينو المدرب ده اول ما لاعب ميسي وهو عارف انه مصاب قولت عليه ملوش فيها,0
ضحايا القصف الطيران الاردوغاني علي مدينه الباب بالامس الاخونجي طرد النازحين السورين العزل واليوم يقصفهم غدرا,0
تحميل جوجل كروم النسخه العربي Download Gogel Chrome رابط تحميل غوغل كروم تنزيل,1
حلمت ان تشيرسي اعلنوا عن العضوات الجد,2
من كثر التحلطم الي يسري بدم الكويتي حتي اذا شاف سياره مكتوب عليها ما شاء اله لازم يقول شدعوه عندك فراري عاد,0
لو عايزين تسحبوا نوبل من البرادعي عليكم وعلي اوسلو في ديسمبر تروحوا تحاصروهم هناك ومافيش تسليم جوايز الا لما تسحبوها من البوب,0
بلال فضل ومصطفي النجار عن فاشيه التعذيب في سجون واقسام الشرطه بعد الانقلاب يكشف ان مصر ترتد لعصور العبوديه فظائع لا توصف,0
المحل التحكيمي الذي جلبه برنامج اكشن_يا_دوري اذا هو فاضي العماره عندي تحتاج الي سباكه,0
عزيزي المغني شتحس فيه ؤانت واقف تغني وراك رقاصات _ لا ؤلابسين جلابيه بعد ويرقصون,0
عندي ارق مطير لي دماغي,1
كود خصم رهيب من متجر هاي بيبي بوبي استخدم كود تخفيضكود خصم هاي بيبي بوبي HIBOBI Hibobi AH AH فوغا كلوسيت ZUJريفا فاشون BUYمذركير Mستايلي BJUيوباي BUYماماز اند باباز MPالسعوديه USA الامارات KSA,1
انتفضوا لم تقال حين بدا العدوان غاراته بل لشن فتنه وحرب اهليه سقط خلال ايام فقط قتيل يد سلام ل عدو و حرب لابناء الوطن كلما اوقدوا نارا لحرب اطفاها اله ويسعون في الارض فسادا واله لا يحب المفسدين,1
عرعر الي تاسر قلوب الرجال ومع صبا الاجيال يكبر شانهاصور من اجواء عرعر الان من سناب احد الاصدقاء عرعر,2
كثر باليوتيوب اليوتيوبرين الذين ينشرون فلوقات وتحديات و و وكلها تلهيه لشباب ولالها معني ليست برنامج توعيه ثقافه معلومه بل فيديوهات علي انا ذهبت الي مكان كذا وعملت كذاو وماشابه,0
استر عليه اشدعوه وجهك وجه رامي عياش ولا وائل كفوري كلك طعس مثلنا,1
بوب ديلان يشكر الاكاديميه السويديه علي جائزه نوبل وسط الكثير من الجدل,1
ميركل بشار الاسد هو المسؤول الاول عن وقف اطلاق النار في سوريا,1
الجوف و الحدود_الشماليه امطار هذه اليله وصباح الغد وثلوج محتمله علي بعض مناطق الملكه طقس_العرب,1
روزاليوسف تحقيق الزميل رضا رفعت كوارث استخدام الفحم في مصر اوقفوا_الفحم,0
في_عالم_موازي اي خول من دول يتمسك في الشارع يقلع ملط و يركب الحمار بلشقلوب و نزفه ف العشوائيات,0
لماذا هذه الاخبار عن استهدافات وتفجيرات لا تظهر الي علي ابواب الموسم السياحي,0
فيدر ضد بينيتو في بطوله ويمبلدون افضل_مباراه_تنس_شاهدتها,1
هو اسطورته ريكي مارتن _وكريستيانويجيك واحد يقول شعار ريال مدريد قد يتلطخ بالطين والدماء ولكنه لن يلطخ في العار,0
المطريه انتخبوا_العرص,0
حلو لما تحرق مقراتكم بقي حيبقي ده رد فعلك علي التويبس الي بيعارضوا العنف برضه,0
معرض_الكويت_الدولي_لكتابشخبارك يالروائيواحد مخلي كتب كبار العلماء والكتابورايح لروائيمؤلف كتاب صفحتيناين العقول,0
اخر صيحه من حقائب اليد من فندي وغوتشي غوتشي بنات_الخبر,1
ايضانعم لكن الاعلام الغربي هوسيدالموقف في التشويه والتحسين بينما الاعلام العربي في التشويه فقط وعن غير قصد,0
RT اكبر سب لظهور الارهاب هو قمع الشعوب الاسد و حلفاء الاسد مثل السيسي انظمه الاستبداد تصنع الارهاب لقمع الناس لقمع الستات,0
اسرائيل تدفع مليارات وتفرغ سياسيا وعالميا لدعم الانقلاب ما حقه لها في يوم عجز زعماء صهيون عن تحقيقه في عام,0
دونالد ترامب اجتاح كلينتون وتفوق عليها وكشف فضائحها واعلن عن تايده لجيش السوري في مكافحه الارهابين الذين,1
اسرار نشاه السيسي داخل حاره اليهود بالقاهره الجمهور السيسي انتخبوا_العرص السيسي_يهودي مصر انقلا,0
ادراه الكره في كل بلاد الدنيا بها فساد وسرقه فاكرين حياتو بعد ماكان قاعد ومبرطع هناك اتحاسب وانطرد طرده الكلاب لانه مافيش حد فوق القانون لكن عندنا القانون بيجي في المقام الاخير عندنا النخبه فوق القانون اتحاد_الكره_المصري_كله_معرصين الفساد_تاج_علي_رؤوس_المعرصين,0
RT ياخ زمان كنت بكره جستن بيبر كره هسي تقريبا بسمع ليهو اكتر شي بقي بعيد شديد ياخ الجني دا,0
موقف علماء اهل السنه والجماعه من المولد النبوي الشريف من فضلك طالع البراهين الساطعه ما يرشدك لحقيقه القاطعه وهذ,1
هالعبه مهمتها ترفع الضغط وشكرا SuperMarioRun,0
هانت باقي فرقتين و فنان منفرد و يجي اداء بانقتان,1
الام_المتحده تنتظر موافقه دمشق و موسكو علي هدنه جديده في حلب,1
الجيش_السوري ينفذ كمينا لمسلحين حاولوا عبور منطقه جباب_الشعاير في الريف الشمالي ل درعا باتجاه الجاه ما اسفر عن مقتل وجرح عد منهم,1
بعد دقائق يتحدث حبيبنا دعبد المنعم ابو الفتوح علي قناه الحياه عن رؤيته لاوضاع الاخيره في مصر ومسقبل البلد,2
شفروليه تطرح كروس اوفر جديده في روسيا,1
نسخه المعاينه من اندرويد قادمه هذا الشهر,1
براين ادامز طبيعي يا بشر احنا مفضوحين من زمان و لا نسيتوا ليوناردو لما فاز بالاوسكار وفضيحتنا معاه مش جديد السنين حنتعدل امتي,0
تقرب من جبه النصره ولم ينتقد بغيها بحق فصائل الجيش الحر وتراس الجنه المشتركه بين الاحرار والنصره,1
بعد النكته الاخيره لنصراله قد يظهر لنا بيان اخر يقول فيه انه ليس مغنيه من اختطف الجابريه وهو لا ينتمي لحزب اله بالاساس,0
RT الماليه ادراج اصدارات الدين العام وتداولها عبر السوق الماليه السعوديه مال و اعمال تداول,1
موحرام طلاب الجامعات الخاصه يفصفصو بزر و نحنا ماعم نام اليل واله لو عرفانه انو هيك الوضع كنت ريحت حالي و سجلت مفتوح او خاصه وبلا عله هل قلب قسما باله حرام يلي عم يساو دكاتره الجامعه فينا,0
بوب _ديلان بعد وصفه بال وقح اسف NobelPrize dylan mtvlebanonstars,1
ان تكون قلوبنا مطمئنه مهما ساءت ايامنا,2
عاجل حلب يحدث الان تحليق كثيف لطيران الحربي و غارات عنيفه جدا محيط حي الزهراء و حلب القديمه,1
سيدي الفاضل اعلم جيدا ان دحلان_عميل و ضاحي_خلفان انما هم كلاب ضاله اطلقها اسيادهم,0
الفوزان_يطالب_بربط_تويتر_بالسجل_المدني ولازم تسد مخالفاتك المروريه ومايكون عليك مديونيه بشركات الاتصالات لاتستبعد,0
مكوه خنيث فض اغتصاب اخلفي بزاز فلسطين القدس,0
محافظه صنعاءمديريه همدانتواصل الفعاليات والامسيات بمناسبه ذكري المولد_النبوي الشريفاقيمت اليوم فعاليه,1
مسيره حاشده تضم زعماء دول في كوبا لتابين فيدل كاسترو كاسترو كوبا,1
RT العربيهطه_الياسين من اعدمتهم ايران من الشعوب اكثر من ذكرهم الاعلام,1
من المعتقدان الكثيرمن حكام_العرب لايتمنون عدم فوز ترامب ليس لان هيلاري_كلنتون افضلوانماهي يمكن تبتزهم وتمالئهملكن ترامب سيبتزهم ويفضحهم,0
حمله التطهير تدفع ضباطا اتراكا في الناتو لطلب الجوء لتفاصيل اضغط الرابط الوطن_العربي,1
خلق_جميل الشعور بالغير,2
RT اعتراض صاروخ باليستي حوثي جنوبي السعوديه سكاي_اخبار,1
انشهد محد سرق جوائز الحفل الا بتس,0
ما هي صفه مكتب الارشاد ليجتمع لبحث حكم المحكمه الدستوريه هو مرسي واخد بكره مرضي,0
مني ناسيه بس حتي روسيا عندها مصالحها اولا واخيراقبل مصالح ايه بلد تاني,0
الفرق بين شجاعه طالبات الثانوي بالمحله وجبن مسئولي التعليم ونذاله الاخوان هو ذاته الفرق بين مستقبل مصر وماضيها المستقبل قادم وسينتصر حتما,0
سوره البقره كامله القارئ الشيخ محمد ايوب عبر,1
خروج نحو شخص من حلب الشرقيه وبدء عمليه الاجلاء من كفريا والفوعه,1
مش مهم الفساد مش مهم السرقه مش مهم غلاء الاسعار اهم اشي الامن والامان والمنتخب الاردن,0
كيف يسرق فيسبوك مليارات المشاهدات منذ فتره اعلن فيس,1
لما اشوف هيلاري كلنتون ودونالد ترمب يتهاوشون اتذكر فام the campaign,1
ه انا استني جوال غوغل الجديد يمكن يكسر الدنيا,2
عجبك اذا ريكي مارتن اخد شب منا,1
عاجل اردوغان امام الجمعيه البرلمانيه ل الناتو نريد منكم ان تضعوا حدا لتحركات اعضاء المنظمات الارهابيه في بلادكم ولانشطتهم الدعائيه,1
اله ينكد عليكم علي هيك امتحان علي هالصبح,0
اليمنيه اختام الدوره التدريبيه لقابلات الصحيات ب المكلا,1
الحمد له تملا الميزان,1
لايك كارد لبيع البطاقات باسعار منافسه بطاقات ايتونز وبطاقات شحن و ستيم و جوجل و اكس بوكس وبطاقات بلاي ستيشن,1
بوابه_العاصمه الجامعه_العربيه تؤكد مساندتها لاردن لمواجه الارهاب,1
الصين ترسل مزيدا من الجنود الي جنوب السودان جنوب_السودان,1
حصرياسعودي العامه ايران خرقت الاتفاق النوي,1
RT شرط ميسي لتجديد مع برشلونه,1
مهرجان_القاهره_السينمائي يحتفل بالسينما الصينيه ويعرض فيلما,1
في يوم من الايام قر جميع اهل القريه ان يصلوا صلاه الاستسقاء تجمعوا جميعهم لصلاه لكن احدهم كان يحمل معه مظله تلك هي الثقه في اله,2
ايوا نانسي و اليسا في يوم واحد الموضوع خطير اليسا اغنيه_نانسي_عم_بتعلق_فيك جعل ما يدخل الت,2
كما رفيق كذلك سعد المسيره مستمره سعد_الحريري جبران_توينيرفيق_الحريري,1
تعرف جبه النصره ه هادوك بالمئه سورين و ميلشيا شيعيه من العراق ولبنان وافغان الخ ماشفتهمش,1
RT المقال فيتو اوباما سقط بطريقه مخجله في مجلسي الشيوخ والنواب والحليف السعودي تحول الي عدو والاستعدادات لابتزازه بد,1
هذا ما يحدث عندما لا تقول الحق وتمسك بالعصايه من النص وترفض ادانه عنف السلطهذا هو الامن علي الطريقه الاخوانيه,0
مرتضي الي دمر الزمالك وخلاه مسخره النوادي كلها مرشح نفسه لرئاسه الجمهوريه وكمان عاوز يقفل الفيس بوك,0
تعرفي علي حذاء غوتشي الذي يجمع بين الكعب العالي والمسطحعبر الرابط,1
لمتابعه اخبار ونشاطات مكتب الشهيد السعيد السيد محمد الصدر قدس بغداد والمحافظات الشماليه علي فيسبوك,1
RT هيلاري_كلينتون و ترامب مختلفان بكل شئ الا في قضايا العرب وان اختلفت اليات كل منهم لتنفيذ المخط فقط البعض مخدوعين,1
عاجل الامطار تسب باغلاق طريق البشريهالصفاوي في الباديه الشماليه  فيديوصحيفه_الراي الاردن,1
غوتشي ام جيفنشي هيا ابتعدي هناك,1
تواجد عد كبير من نجوم الفن في عزاء الفنان محمود_عبدالعزيز مساء امس من بينهم عادل_امام محمد_رمضان محمد_هنيدي,1
ليوناردو دي كابريو يلتقي اوباما لنقاش قضايا المناخ,1
RT السعوديه_الاماراتافضل رابط لمباره بث مباشر بدون اعلان ادخل لموقع وانزل تحت لفيديو وشغل,1
اهداف مباراه السعوديه الامارات تصفيات كاس العالم,1
لافروف واشنطن اخطرت موسكو انها لن تستطيع بدء المشاورات حول حلب يوم الاربعاء,1
هذا الجدار ليس في الضفه الغربيه بل لحصار الفلسطينين في مخيم_عين_الحلوه لماذا كل هذا العارفلسطين لبنان,0
ارمله سوريه مقيمه بالسعوديه تبحث عن زوج,1
جه حكوميه محليه تطلع علي الرقابه القانونيه ريال_مدريد برشلونه,1
سكواد اعدادي فنون جميله ManequinChalenge,1
الاتحاد_برس بشار الاسد يربح الانتخابات وجيشه في لبنان ودمار لخليج هذا ما سوريا مصر اخبار,0
الجو يجن مقدر,2
احلي ضحكه بالعالم كارمن_سليمان كارمن محبوبه_العرب ارب_ايدول البوم اخباري اخباري,2
Style the god news productsكوبونات خصم نون MKP سنتر بوينت CB فوغا كلوسيت KR السيف MH كوبون ريفا C كود ماكس MF ليفل شوز MH موقع جولي شيك OK ستايلي PJ مفارش الحبيب MZ نمشي AL اناس اوناس XD مذركير Mln,1
انا قلت الخليج قطر والكويت ما فيها و السعوديه كمان فيها يا جاهله يلا علي النكاح ولك يلا طوبزي ينكحك اوباما,0
RT بالفيديو الجماهير السعوديه تناول فطور عاشوراء امام ملعب الجوهره المواطن,2
التعادل في نهايه القاء قل فرحه الاهلي لكنه خير لانه سيجعل لقاء الاياب في القاهره حاسما ودور المصرين خلاله حاسم لاعلاء اسم بلدهم وفريقهم,2
RT هدف بيكيه السادس علي ريال مدريد ليله جلد مدريد بالسداسيه التاريخيه علي ملعبه وامام جماهيره,2
ارمله سوريه بالسعوديه تقبل تعد الزوجات,1
نادين_نسيب_نجيم الاكثر تداولا من ليله امس حتي هذه الحظه,2
RT ايمري كولاك ديبورتيفو اردا توران مثل اخي و هو قدوه بالنسبه لي ميسي الافضل و انا معجب به كثيرا,2
انتظروا اليسا مع عمرو_اديب في برنامج كل_يوم_جمعه علي قناه يوم الساعه نايل,1
في لبنان كل شيء مكن جذا وزير شئون المراه رجل وزير الثقافه طبيب جراح وهكذا بقيه الحقائب الوزاريه لا احد له علاقه بحقيبته,0
انا قد قلت لكم ان غوتشي بدت تستهبل قلت والا ماقلت ماش ضاعت هيبتها,0
تحيه وتقدير لچورچ اسحاق ستبقي دائما رمزا لشجاعه والوطنيه وانكار الذات الثوره مدينه لك بالكثير,2
المدن روجيه عوطهنينا هاغن وعجينه الفم المتهكم غناء_الصراخ غناء فن ثقافه,1
طارق_الزمر فتاوي برهامي تروج لاغتصاب الامه او السلطه,0
عندي نظره ثاقبهكيف يعني بعينك ثقب,0
الجيش والداخليه والبلطجيه ايد واحده لارتكاب جرائم وحشيه جديده ضد شعب مصر في تظاهراته السلميه اغسطس الشعب يستعيد ثورته,0
حكيك يخلق من العدم فرحه م,2
ريال مدريد كلوب اميركا نصف نهائي مونديال الانديه الخميس ظهرا بتوقيت مكه بتعليق حفيظ الدراجي بال,1
جيد كل الاحري ان يعطي اسماءهم جميعا فردا فردا لاجتناب المغالطات اليس كذلك,1
RT اطلاق تحديث تراكمي برقم ل ويندوز المكتبي والهواتف,1
منتخبهم فقاعه صابون بدون ميسي,0
اصبحت الغارات مله جدا اليمن صنعاء,0
اخر صيحات الموضه لاحذيه غوتشي لربيع,1
من اي بلد ستشاهد مباراتنا ضد اليوم السيتي,1
جنوب الدحله جنوب غرب القصيماليوم السبت تصويري سقيا وسم_ امطار_الخير_علي_السعوديه,2
RT كاسيميرو ريال مدريد افضل لاعبين يعجبني في مركزي بوسكيتس غابي تشابي الونسو,1
